248	6
2013.166667	1.1	193.5845	6.0	24.96571	121.54089	48.
2013.416667	35.3	614.1394	7.0	24.97913	121.53666	33.
2013.5	26.4	335.5273	6.0	24.9796	121.5414	38.
2012.666667	15.5	815.9314	4.0	24.97886	121.53464	37.
2012.916667	38.2	552.4371	2.0	24.97598	121.53381	29.
2013.166667	13.0	732.8528	0.0	24.97668	121.52518	39.
2012.666667	30.6	143.8383	8.0	24.98155	121.54142	53.
2013.5	14.4	169.9803	1.0	24.97369	121.52979	50.
2012.833333	0.0	185.4296	0.0	24.9711	121.5317	55.
2013.083333	30.2	472.1745	3.0	24.97005	121.53758	36.
2012.916667	14.7	1360.139	1.0	24.95204	121.54842	24.
2013.333333	33.6	270.8895	0.0	24.97281	121.53265	42.
2012.833333	18.0	373.3937	8.0	24.9866	121.54082	39.
2012.916667	31.7	1159.454	0.0	24.9496	121.53018	13.
2013.083333	36.6	488.8193	8.0	24.97015	121.54494	38.
2012.666667	1.5	23.38284	7.0	24.96772	121.54102	47.
2012.833333	5.0	390.5684	5.0	24.97937	121.54245	43.
2013.416667	11.0	1931.207	2.0	24.96365	121.51471	21.
2013.5	4.1	56.47425	7.0	24.95744	121.53711	62.
2013.416667	4.5	2275.877	3.0	24.96314	121.51151	29.
2012.916667	13.7	1236.564	1.0	24.97694	121.55391	30.
2013.583333	16.9	4066.587	0.0	24.94297	121.50342	18.
2013.25	34.4	126.7286	8.0	24.96881	121.54089	48.
2012.916667	31.9	1146.329	0.0	24.9492	121.53076	16.
2013.083333	33.0	181.0766	9.0	24.97697	121.54262	42.
2013.416667	14.7	1717.193	2.0	24.96447	121.51649	30.
2013.0	16.9	967.4	4.0	24.98872	121.53408	40.
2013.083333	3.6	383.8624	5.0	24.98085	121.54391	58.
2013.416667	18.2	350.8515	1.0	24.97544	121.53119	43.
2012.916667	20.6	2469.645	4.0	24.96108	121.51046	21.
2013.0	30.8	377.7956	6.0	24.96427	121.53964	36.
2013.416667	13.2	170.1289	1.0	24.97371	121.52984	29.
2013.416667	16.4	289.3248	5.0	24.98203	121.54348	51.
2012.75	15.4	205.367	7.0	24.98419	121.54243	55.
2013.5	16.9	4066.587	0.0	24.94297	121.50342	20.
2012.916667	17.7	451.6419	8.0	24.96945	121.5449	26.
2012.833333	5.9	90.45606	9.0	24.97433	121.5431	52.
2013.416667	16.4	289.3248	5.0	24.98203	121.54348	53.
2013.333333	37.3	587.8877	8.0	24.97077	121.54634	37.
2012.916667	6.8	379.5575	10.0	24.98343	121.53762	54.
2013.416667	3.5	757.3377	3.0	24.97538	121.54971	36.
2013.083333	11.9	1360.139	1.0	24.95204	121.54842	28.
2013.083333	7.1	451.2438	5.0	24.97563	121.54694	57.
2013.333333	17.6	1805.665	2.0	24.98672	121.52091	31.
2013.25	3.8	383.8624	5.0	24.98085	121.54391	55.
2013.25	16.2	2103.555	3.0	24.96042	121.51462	25.
2013.166667	32.6	493.657	7.0	24.96968	121.54522	40.
2013.5	11.8	533.4762	4.0	24.97445	121.54765	40.
2012.833333	3.4	56.47425	7.0	24.95744	121.53711	54.
2013.416667	12.2	1360.139	1.0	24.95204	121.54842	30.
2013.083333	34.8	405.2134	1.0	24.97349	121.53372	41.
2013.5	30.3	4510.359	1.0	24.94925	121.49542	22.
2013.166667	10.0	942.4664	0.0	24.97843	121.52406	43.
2013.25	17.3	444.1334	1.0	24.97501	121.5273	43.
2012.916667	32.0	84.87882	10.0	24.98298	121.54024	37.
2013.416667	38.5	216.8329	7.0	24.98086	121.54162	41.
2013.583333	2.6	533.4762	4.0	24.97445	121.54765	55.
2013.416667	20.0	1626.083	3.0	24.96622	121.51668	29.
2013.0	13.6	4197.349	0.0	24.93885	121.50383	19.
2012.833333	34.9	567.0349	4.0	24.97003	121.5458	28.
2013.25	0.0	292.9978	6.0	24.97744	121.54458	70.
2013.0	13.7	4082.015	0.0	24.94155	121.50381	15.
2013.416667	6.4	90.45606	9.0	24.97433	121.5431	62.
2013.25	8.0	2216.612	4.0	24.96007	121.51361	23.
2012.833333	10.3	211.4473	1.0	24.97417	121.52999	45.
2013.5	13.7	250.631	7.0	24.96606	121.54297	41.
2012.666667	32.7	392.4459	6.0	24.96398	121.5425	30.
2013.166667	30.1	718.2937	3.0	24.97509	121.53644	55.
2012.833333	31.7	1160.632	0.0	24.94968	121.53009	13.
2013.333333	14.8	393.2606	6.0	24.96172	121.53812	7.
2013.333333	10.8	252.5822	1.0	24.9746	121.53046	117.
2013.083333	13.2	150.9347	7.0	24.96725	121.54252	48.
2013.416667	8.0	132.5469	9.0	24.98298	121.53981	47.
2013.5	4.1	312.8963	5.0	24.95591	121.53956	51.
2013.416667	36.1	519.4617	5.0	24.96305	121.53758	34.
2012.666667	0.0	185.4296	0.0	24.9711	121.5317	37.
2013.583333	35.9	616.4004	3.0	24.97723	121.53767	36.
2013.5	13.1	1144.436	4.0	24.99176	121.53456	36.
2013.25	29.6	535.527	8.0	24.98092	121.53653	37.
2012.666667	1.5	23.38284	7.0	24.96772	121.54102	49.
2013.25	1.1	193.5845	6.0	24.96571	121.54089	49.
2013.5	13.6	492.2313	5.0	24.96515	121.53737	40.
2013.0	18.3	82.88643	10.0	24.983	121.54026	46.
2013.083333	0.0	274.0144	1.0	24.9748	121.53059	52.
2013.583333	32.5	424.5442	8.0	24.97587	121.53913	36.
2013.416667	13.6	492.2313	5.0	24.96515	121.53737	43.
2013.083333	1.1	193.5845	6.0	24.96571	121.54089	54.
2013.583333	31.0	1156.412	0.0	24.9489	121.53095	19.
2012.916667	18.9	1009.235	0.0	24.96357	121.54951	20.
2013.0	18.0	1414.837	1.0	24.95182	121.54887	26.
2013.0	19.1	461.1016	5.0	24.95425	121.5399	34.
2013.083333	32.0	1156.777	0.0	24.94935	121.53046	12.
2013.083333	17.5	395.6747	5.0	24.95674	121.534	24.
2013.166667	13.8	4082.015	0.0	24.94155	121.50381	15.
2012.666667	32.9	87.30222	10.0	24.983	121.54022	47.
2013.5	35.3	616.5735	8.0	24.97945	121.53642	42.
2012.833333	5.1	1867.233	2.0	24.98407	121.51748	35.
2012.75	38.0	461.7848	0.0	24.97229	121.53445	35.
2012.916667	21.2	512.5487	4.0	24.974	121.53842	42.
2012.833333	12.5	561.9845	5.0	24.98746	121.54391	42.
2013.25	3.7	577.9615	6.0	24.97201	121.54722	41.
2013.166667	18.2	2179.59	3.0	24.96299	121.51252	21.
2013.5	5.6	2408.993	0.0	24.95505	121.55964	24.
2012.916667	30.0	1013.341	5.0	24.99006	121.5346	22.
2013.416667	0.0	292.9978	6.0	24.97744	121.54458	63.
2013.5	13.2	1164.838	4.0	24.99156	121.53406	34.
2013.5	4.1	2147.376	3.0	24.96299	121.51284	31.
2013.416667	28.6	197.1338	6.0	24.97631	121.54436	42.
2012.666667	3.1	577.9615	6.0	24.97201	121.54722	47.
2013.416667	17.2	390.5684	5.0	24.97937	121.54245	40.
2013.5	31.7	5512.038	1.0	24.95095	121.48458	18.
2013.416667	3.9	2147.376	3.0	24.96299	121.51284	31.
2012.916667	13.0	492.2313	5.0	24.96515	121.53737	39.
2013.5	10.4	2251.938	4.0	24.95957	121.51353	27.
2013.416667	9.9	2102.427	3.0	24.96044	121.51462	23.
2013.166667	1.9	372.1386	7.0	24.97293	121.54026	40.
2012.916667	2.0	1455.798	1.0	24.9512	121.549	25.
2012.75	34.4	512.7871	6.0	24.98748	121.54301	34.
2013.0	33.5	563.2854	8.0	24.98223	121.53597	46.
2013.25	3.8	383.8624	5.0	24.98085	121.54391	60.
2013.333333	37.2	186.5101	9.0	24.97703	121.54265	78.
2012.75	3.2	489.8821	8.0	24.97017	121.54494	43.
2013.25	17.0	1485.097	4.0	24.97073	121.517	30.
2013.333333	13.9	289.3248	5.0	24.98203	121.54348	44.
2013.25	30.3	1264.73	0.0	24.94883	121.52954	19.
2012.833333	18.4	2674.961	3.0	24.96143	121.50827	25.
2013.5	8.5	104.8101	5.0	24.96674	121.54067	56.
2013.333333	12.2	1360.139	1.0	24.95204	121.54842	26.
2013.333333	17.5	995.7554	0.0	24.96305	121.54915	25.
2012.666667	34.9	179.4538	8.0	24.97349	121.54245	39.
2012.833333	16.2	4074.736	0.0	24.94235	121.50357	14.
2013.083333	20.6	737.9161	2.0	24.98092	121.54739	46.
2013.083333	11.0	1712.632	2.0	24.96412	121.5167	28.
2013.083333	14.0	438.8513	1.0	24.97493	121.5273	42.
2013.0	33.9	157.6052	7.0	24.96628	121.54196	41.
2013.0	8.9	3078.176	0.0	24.95464	121.56627	22.
2013.0	1.0	193.5845	6.0	24.96571	121.54089	50.
2013.083333	37.7	490.3446	0.0	24.97217	121.53471	37.
2013.25	31.5	414.9476	4.0	24.98199	121.54464	32.
2013.416667	0.0	292.9978	6.0	24.97744	121.54458	73.
2013.25	35.8	170.7311	7.0	24.96719	121.54269	48.
2012.833333	1.8	1455.798	1.0	24.9512	121.549	27.
2013.416667	6.4	90.45606	9.0	24.97433	121.5431	59.
2013.083333	13.3	336.0532	5.0	24.95776	121.53438	42.
2013.416667	21.7	512.5487	4.0	24.974	121.53842	44.
2013.25	5.4	390.5684	5.0	24.97937	121.54245	49.
2013.083333	0.0	274.0144	1.0	24.9748	121.53059	43.
2012.666667	20.2	2185.128	3.0	24.96322	121.51237	22.
2013.083333	15.1	383.2805	7.0	24.96735	121.54464	43.
2012.916667	12.7	170.1289	1.0	24.97371	121.52984	37.
2013.5	15.2	3771.895	0.0	24.93363	121.51158	29.
